year,rate,Norm
1997,23.244,0.176090909
1986,23.239,0.17605303
1995,23.232,0.176
2006,23.217,0.175886364
1994,23.2,0.175757576
1995,23.2,0.175757576
2001,23.2,0.175757576
1992,23.198,0.175742424
2001,23.191,0.175689394
1986,23.18626274,0.175653506
1988,23.18186051,0.175620155
1996,23.174,0.175560606
1981,23.17342223,0.175556229
1967,23.173,0.17555303
1998,23.172,0.175545455
1980,23.167,0.175507576
2001,23.167,0.175507576
2005,23.167,0.175507576
1998,23.16632213,0.17550244
1999,23.166,0.1755
1965,23.163,0.175477273
1996,23.15986307,0.175453508
1963,23.13,0.175227273
1982,23.106,0.175045455
2007,23.1,0.175
1986,23.1,0.175
1985,23.1,0.175
1984,23.09893394,0.174991924
2004,23.092,0.174939394
2001,23.079,0.174840909
2002,23.079,0.174840909
1998,23.07739908,0.174828781
1994,23.067,0.17475
1971,23.058,0.174681818
1991,23.058,0.174681818
1960,23.05062728,0.174625964
2001,23.0382472,0.174532176
1978,23.035,0.174507576
1998,23.033,0.174492424
1985,23.0254,0.174434848
1995,23.016,0.174363636
1995,23.015,0.174356061
1998,23.01198254,0.174333201
1975,23.01,0.174318182
1990,23.004,0.174272727
1990,23,0.174242424
1989,23,0.174242424
1986,23,0.174242424
1979,23,0.174242424
1997,23,0.174242424
1973,23,0.174242424
1965,23,0.174242424
1970,23,0.174242424
1992,22.99,0.174166667
2003,22.978,0.174075758
1992,22.972,0.174030303
2000,22.959,0.173931818
1996,22.95483564,0.17390027
2003,22.953,0.173886364
1999,22.945,0.173825758
1999,22.937,0.173765152
1983,22.935,0.17375
1990,22.93485056,0.173748868
1996,22.934,0.173742424
1964,22.931,0.173719697
1979,22.931,0.173719697
1999,22.92887667,0.173703611
2003,22.926,0.173681818
1995,22.925,0.173674242
1971,22.922,0.173651515
1981,22.914,0.173590909
1972,22.912,0.173575758
2000,22.905,0.173522727
1961,22.9,0.173484848
1965,22.9,0.173484848
1992,22.9,0.173484848
2002,22.9,0.173484848
1987,22.899,0.173477273
1987,22.898,0.173469697
2001,22.88632886,0.173381279
2003,22.878,0.173318182
2007,22.877,0.173310606
1970,22.868,0.173242424
1997,22.856,0.173151515
1994,22.849,0.173098485
2004,22.846,0.173075758
2002,22.843,0.17305303
1999,22.84120345,0.17303942
1988,22.83742378,0.173010786
1979,22.828,0.172939394
1963,22.824,0.172909091
1992,22.818,0.172863636
1969,22.812,0.172818182
1980,22.8,0.172727273
2008,22.8,0.172727273
1962,22.8,0.172727273
1980,22.8,0.172727273
1969,22.8,0.172727273
2006,22.77,0.1725
1970,22.767,0.172477273
1995,22.765,0.172462121
1965,22.761,0.172431818
2000,22.76,0.172424242
1993,22.76,0.172424242
1997,22.74306219,0.172295926
2002,22.73571645,0.172240276
1993,22.727,0.172174242
1997,22.721,0.172128788
1999,22.71,0.172045455
1971,22.7,0.171969697
1972,22.7,0.171969697
1987,22.7,0.171969697
2008,22.7,0.171969697
1977,22.7,0.171969697
1980,22.7,0.171969697
1981,22.7,0.171969697
1968,22.7,0.171969697
1966,22.7,0.171969697
1971,22.7,0.171969697
1994,22.7,0.171969697
2002,22.697,0.17194697
1970,22.687,0.171871212
1995,22.682,0.171833333
1978,22.68,0.171818182
1989,22.671,0.17175
2005,22.661,0.171674242
2006,22.651,0.171598485
1964,22.638,0.1715
1966,22.633,0.171462121
2006,22.629,0.171431818
1991,22.629,0.171431818
1972,22.627,0.171416667
2005,22.62,0.171363636
1997,22.60355861,0.17123908
1990,22.6,0.171212121
1988,22.6,0.171212121
1982,22.6,0.171212121
1971,22.6,0.171212121
1960,22.6,0.171212121
2003,22.6,0.171212121
1991,22.59382173,0.171165316
1996,22.588,0.171121212
1991,22.587,0.171113636
2001,22.572,0.171
1984,22.568,0.170969697
1969,22.564,0.170939394
1993,22.562,0.170924242
1996,22.556,0.170878788
1967,22.552,0.170848485
1987,22.54754823,0.170814759
2000,22.545,0.170795455
2000,22.54393512,0.170787387
1985,22.541,0.170765152
2002,22.54,0.170757576
1993,22.534,0.170712121
1985,22.52997536,0.170681632
1968,22.527,0.170659091
2008,22.527,0.170659091
2001,22.525,0.170643939
2004,22.516,0.170575758
1981,22.5,0.170454545
1966,22.5,0.170454545
1967,22.5,0.170454545
2003,22.5,0.170454545
1997,22.491,0.170386364
1991,22.489,0.170371212
2004,22.483,0.170325758
2004,22.481,0.170310606
1973,22.48,0.17030303
2003,22.47361551,0.170254663
2000,22.46073793,0.170157106
1993,22.46,0.170151515
1988,22.451,0.170083333
1996,22.444,0.170030303
1977,22.441,0.170007576
1986,22.43,0.169924242
2006,22.428,0.169909091
1999,22.427,0.169901515
1999,22.41646368,0.169821695
1999,22.40852714,0.169761569
1980,22.406,0.169742424
1996,22.405,0.169734848
1997,22.404,0.169727273
1983,22.4026482,0.169717032
1960,22.4,0.16969697
1964,22.4,0.16969697
1973,22.4,0.16969697
1996,22.4,0.16969697
1962,22.4,0.16969697
1997,22.397,0.169674242
1981,22.39,0.169621212
2007,22.387,0.169598485
1988,22.37,0.169469697
1979,22.362,0.169409091
1996,22.36,0.169393939
2001,22.355,0.169356061
1967,22.355,0.169356061
1973,22.342,0.169257576
1981,22.342,0.169257576
1980,22.33830726,0.1692296
1971,22.335,0.169204545
1995,22.33,0.169166667
1960,22.32,0.169090909
2003,22.314,0.169045455
1982,22.313,0.169037879
2004,22.31,0.169015152
1972,22.3,0.168939394
1989,22.3,0.168939394
1989,22.3,0.168939394
1969,22.3,0.168939394
1991,22.3,0.168939394
1994,22.3,0.168939394
1987,22.3,0.168939394
2006,22.299,0.168931818
1985,22.295,0.168901515
2000,22.294,0.168893939
1996,22.293,0.168886364
1966,22.292,0.168878788
1998,22.289,0.168856061
1978,22.281,0.168795455
1982,22.28,0.168787879
1976,22.245,0.168522727
1968,22.23,0.168409091
1996,22.228,0.168393939
2004,22.21744828,0.168314002
1997,22.211,0.168265152
1963,22.2,0.168181818
1967,22.2,0.168181818
1990,22.2,0.168181818
1998,22.2,0.168181818
1976,22.2,0.168181818
1967,22.2,0.168181818
1973,22.2,0.168181818
1960,22.2,0.168181818
1994,22.199,0.168174242
1977,22.192,0.168121212
1974,22.177,0.168007576
2007,22.177,0.168007576
2002,22.176,0.168
1983,22.172,0.167969697
1998,22.17129392,0.167964348
1997,22.168,0.167939394
1996,22.167,0.167931818
2005,22.167,0.167931818
1998,22.155163,0.167842144
1964,22.155,0.167840909
1971,22.147,0.167780303
1974,22.146,0.167772727
1998,22.143,0.16775
2004,22.142,0.167742424
1989,22.14070423,0.167732608
1976,22.125,0.167613636
1970,22.119,0.167568182
1972,22.115,0.167537879
1975,22.111,0.167507576
1975,22.107,0.167477273
1986,22.106,0.167469697
1962,22.1,0.167424242
1965,22.1,0.167424242
1974,22.1,0.167424242
1970,22.1,0.167424242
2007,22.093,0.167371212
2005,22.07377744,0.167225587
2001,22.07318177,0.167221074
1995,22.07,0.16719697
2005,22.058,0.167106061
1992,22.055,0.167083333
1989,22.04903989,0.167038181
2005,22.04,0.166969697
2008,22.038,0.166954545
1990,22.03333333,0.166919192
2001,22.033,0.166916667
1974,22.031,0.166901515
2005,22.031,0.166901515
1973,22.026,0.166863636
1984,22.01187653,0.16675664
1990,22.01161714,0.166754675
1976,22.01,0.166742424
2000,22.00327829,0.166691502
1997,22,0.166666667
1997,22,0.166666667
1981,22,0.166666667
1992,22,0.166666667
2007,21.999,0.166659091
2007,21.993,0.166613636
2001,21.98901234,0.166583427
1984,21.981,0.166522727
1985,21.981,0.166522727
2002,21.977,0.166492424
1987,21.961,0.166371212
2008,21.961,0.166371212
1992,21.95978041,0.166361973
1984,21.958,0.166348485
1995,21.95,0.166287879
2008,21.933,0.166159091
2004,21.925,0.166098485
1998,21.918,0.166045455
1997,21.9,0.165909091
1964,21.9,0.165909091
1998,21.9,0.165909091
1998,21.9,0.165909091
1995,21.9,0.165909091
1989,21.898,0.165893939
1988,21.898,0.165893939
1975,21.897,0.165886364
2000,21.894,0.165863636
1994,21.885,0.165795455
1999,21.882,0.165772727
1998,21.88,0.165757576
2003,21.854,0.165560606
2006,21.85238873,0.165548399
1986,21.833,0.165401515
1988,21.825,0.165340909
1992,21.824,0.165333333
2006,21.819,0.165295455
1983,21.803,0.165174242
1989,21.8,0.165151515
1962,21.8,0.165151515
1970,21.8,0.165151515
1980,21.8,0.165151515
1982,21.8,0.165151515
1972,21.8,0.165151515
1991,21.7844418,0.16503365
2005,21.772,0.164939394
2006,21.77,0.164924242
1996,21.76,0.164848485
1994,21.76,0.164848485
2003,21.754,0.16480303
1999,21.74245337,0.164715556
2001,21.74,0.16469697
2000,21.74,0.16469697
1986,21.739,0.164689394
1985,21.73333333,0.164646465
1997,21.731,0.164628788
1965,21.725,0.164583333
1997,21.719,0.164537879
1976,21.709,0.164462121
1960,21.7,0.164393939
1968,21.7,0.164393939
1973,21.7,0.164393939
2000,21.7,0.164393939
2003,21.7,0.164393939
1990,21.7,0.164393939
1993,21.7,0.164393939
1963,21.7,0.164393939
1963,21.7,0.164393939
2007,21.69854138,0.164382889
2000,21.697,0.164371212
1999,21.697,0.164371212
1990,21.68481219,0.16427888
1989,21.683,0.164265152
2002,21.683,0.164265152
2008,21.6805348,0.164246476
1997,21.678,0.164227273
1985,21.668,0.164151515
2006,21.662,0.164106061
1997,21.655,0.16405303
1999,21.64768619,0.163997623
2001,21.646,0.163984848
1965,21.62824425,0.163850335
2002,21.61519509,0.163751478
2006,21.6,0.163636364
1995,21.6,0.163636364
1994,21.6,0.163636364
1985,21.6,0.163636364
1992,21.6,0.163636364
1966,21.6,0.163636364
2004,21.6,0.163636364
1990,21.6,0.163636364
1962,21.6,0.163636364
2006,21.599,0.163628788
1980,21.59441362,0.163594043
1997,21.592,0.163575758
1992,21.592,0.163575758
1975,21.588,0.163545455
1999,21.587,0.163537879
1965,21.582,0.1635
1989,21.58,0.163484848
2001,21.5794525,0.163480701
2007,21.579,0.163477273
2008,21.57019592,0.163410575
2001,21.569,0.163401515
1997,21.563,0.163356061
2004,21.554,0.163287879
1996,21.552,0.163272727
1998,21.548,0.163242424
1972,21.542,0.16319697
1977,21.542,0.16319697
1987,21.531,0.163113636
2005,21.528,0.163090909
1990,21.523,0.16305303
2007,21.52,0.163030303
1982,21.509,0.16294697
1963,21.5,0.162878788
1997,21.5,0.162878788
1960,21.5,0.162878788
1969,21.5,0.162878788
1979,21.5,0.162878788
1992,21.5,0.162878788
1999,21.5,0.162878788
2008,21.5,0.162878788
1999,21.5,0.162878788
1992,21.5,0.162878788
2002,21.49669706,0.162853766
2008,21.494,0.162833333
2000,21.49241097,0.162821295
1971,21.487,0.162780303
2002,21.474,0.162681818
1969,21.472,0.162666667
2002,21.47,0.162651515
2007,21.467,0.162628788
2003,21.464,0.162606061
1994,21.463,0.162598485
2001,21.454,0.162530303
1965,21.446,0.162469697
2008,21.431,0.162356061
1993,21.425,0.162310606
1967,21.413,0.162219697
2002,21.41185931,0.162211055
1998,21.407,0.162174242
1960,21.40386338,0.16215048
2000,21.4024803,0.162140002
1971,21.4,0.162121212
1994,21.4,0.162121212
1991,21.4,0.162121212
1993,21.4,0.162121212
1991,21.4,0.162121212
1997,21.4,0.162121212
2005,21.4,0.162121212
2000,21.4,0.162121212
1968,21.4,0.162121212
1961,21.4,0.162121212
1990,21.4,0.162121212
2006,21.395,0.162083333
1997,21.394,0.162075758
1990,21.379,0.161962121
2003,21.374,0.161924242
1978,21.366,0.161863636
1991,21.338,0.161651515
2000,21.317,0.161492424
1986,21.3,0.161363636
1965,21.3,0.161363636
1963,21.3,0.161363636
1969,21.3,0.161363636
1993,21.3,0.161363636
1996,21.3,0.161363636
2004,21.3,0.161363636
1988,21.3,0.161363636
1990,21.3,0.161363636
1998,21.3,0.161363636
1961,21.3,0.161363636
1993,21.295,0.161325758
2007,21.292,0.16130303
2000,21.28989635,0.161287094
2005,21.269,0.161128788
2004,21.263,0.161083333
1991,21.24842644,0.160972928
1987,21.245,0.16094697
2008,21.244,0.160939394
1960,21.24079014,0.160915077
1978,21.238,0.160893939
2002,21.23674553,0.160884436
1998,21.23,0.160833333
1998,21.228,0.160818182
1990,21.215,0.160719697
1961,21.2,0.160606061
1961,21.2,0.160606061
1978,21.2,0.160606061
1994,21.2,0.160606061
2001,21.2,0.160606061
2002,21.2,0.160606061
2001,21.2,0.160606061
1987,21.197,0.160583333
1977,21.19,0.160530303
2007,21.189,0.160522727
1998,21.185,0.160492424
1999,21.179,0.16044697
1979,21.178,0.160439394
1998,21.167,0.160356061
1993,21.16567565,0.160346028
1979,21.16,0.16030303
1995,21.157,0.160280303
2004,21.147,0.160204545
1981,21.139,0.160143939
2006,21.132,0.160090909
2001,21.13105092,0.160083719
1992,21.129,0.160068182
2005,21.124,0.160030303
2002,21.11,0.159924242
2008,21.107,0.159901515
2000,21.107,0.159901515
2000,21.1,0.159848485
1962,21.1,0.159848485
1967,21.1,0.159848485
1975,21.1,0.159848485
1977,21.1,0.159848485
1995,21.1,0.159848485
2007,21.1,0.159848485
1992,21.1,0.159848485
1996,21.1,0.159848485
1964,21.1,0.159848485
1991,21.1,0.159848485
1998,21.091,0.159780303
1998,21.072,0.159636364
2002,21.07132599,0.159631258
1998,21.065,0.159583333
1990,21.06,0.159545455
1976,21.055,0.159507576
2001,21.052,0.159484848
1985,21.04,0.159393939
1983,21.03462187,0.159353196
2004,21.034,0.159348485
1973,21.03,0.159318182
2002,21.016,0.159212121
1999,21.016,0.159212121
2007,21.016,0.159212121
1980,21.008,0.159151515
1972,21,0.159090909
1979,21,0.159090909
1965,21,0.159090909
1981,21,0.159090909
1976,21,0.159090909
1981,21,0.159090909
1968,21,0.159090909
2006,21,0.159090909
1991,21,0.159090909
1983,21,0.159090909
1971,21,0.159090909
1995,21,0.159090909
1968,20.99,0.159015152
2006,20.98839616,0.159003001
2006,20.987,0.158992424
2003,20.98,0.158939394
1980,20.972,0.158878788
1984,20.968,0.158848485
1999,20.962,0.15880303
2003,20.954422,0.158745621
2006,20.951,0.158719697
2008,20.945,0.158674242
2003,20.9360931,0.158606766
2003,20.929,0.15855303
1970,20.925,0.158522727
1960,20.92,0.158484848
1998,20.913,0.158431818
1986,20.91045807,0.158412561
2001,20.91010083,0.158409855
1981,20.91,0.158409091
1980,20.91,0.158409091
1985,20.903,0.158356061
1968,20.9,0.158333333
2003,20.9,0.158333333
1962,20.9,0.158333333
1963,20.9,0.158333333
1961,20.9,0.158333333
1969,20.9,0.158333333
1975,20.9,0.158333333
1993,20.896,0.15830303
1997,20.896,0.15830303
2004,20.89286097,0.15827925
2005,20.89,0.158257576
1994,20.89,0.158257576
2000,20.878,0.158166667
1972,20.874,0.158136364
1987,20.869,0.158098485
1975,20.864,0.158060606
1960,20.86,0.158030303
2003,20.859,0.158022727
2002,20.856985,0.158007462
1993,20.855,0.157992424
2003,20.85438274,0.157987748
1984,20.85017112,0.157955842
1994,20.84631555,0.157926633
1990,20.841,0.157886364
1989,20.837,0.157856061
1983,20.832,0.157818182
1983,20.8,0.157575758
1984,20.8,0.157575758
2008,20.8,0.157575758
1969,20.8,0.157575758
1971,20.8,0.157575758
2005,20.8,0.157575758
1999,20.8,0.157575758
2002,20.8,0.157575758
1989,20.8,0.157575758
1960,20.8,0.157575758
1995,20.8,0.157575758
1976,20.8,0.157575758
2007,20.79,0.1575
1960,20.78992383,0.157499423
2002,20.776,0.157393939
2007,20.775,0.157386364
2006,20.769,0.157340909
1992,20.76593813,0.157317713
1965,20.76,0.157272727
2008,20.759,0.157265152
1966,20.752,0.157212121
2007,20.751,0.157204545
1981,20.746,0.157166667
2007,20.745,0.157159091
2005,20.737,0.157098485
1984,20.734,0.157075758
1980,20.726,0.157015152
1992,20.725,0.157007576
2005,20.724,0.157
1994,20.72,0.156969697
1986,20.718,0.156954545
1982,20.716,0.156939394
1991,20.712,0.156909091
2007,20.7,0.156818182
1967,20.7,0.156818182
1994,20.7,0.156818182
2000,20.7,0.156818182
1991,20.7,0.156818182
1964,20.7,0.156818182
1964,20.7,0.156818182
1974,20.7,0.156818182
2004,20.69,0.156742424
1999,20.686,0.156712121
1991,20.68555694,0.156708765
2005,20.678,0.156651515
2004,20.672,0.156606061
2004,20.66651904,0.156564538
1974,20.664,0.156545455
2003,20.66060601,0.156519743
2008,20.64,0.156363636
1994,20.639,0.156356061
1988,20.637,0.156340909
2001,20.635,0.156325758
2000,20.629,0.156280303
1985,20.62618162,0.156258952
1966,20.616,0.156181818
1990,20.613,0.156159091
1981,20.612,0.156151515
1992,20.61106387,0.156144423
1971,20.605,0.156098485
1970,20.6,0.156060606
1974,20.6,0.156060606
1966,20.6,0.156060606
1962,20.6,0.156060606
1977,20.6,0.156060606
2002,20.59499158,0.156022663
1993,20.592,0.156
2003,20.589,0.155977273
1987,20.58501752,0.155947102
2005,20.585,0.15594697
1999,20.583,0.155931818
1977,20.58,0.155909091
1997,20.57,0.155833333
2005,20.56701491,0.155810719
1995,20.563,0.155780303
1968,20.562,0.155772727
1998,20.548,0.155666667
2001,20.54723255,0.155660853
1987,20.546,0.155651515
2001,20.546,0.155651515
1985,20.53,0.155530303
2008,20.528,0.155515152
1999,20.527,0.155507576
2006,20.523,0.155477273
2003,20.52023598,0.155456333
2002,20.519,0.15544697
1973,20.517,0.155431818
1988,20.517,0.155431818
1989,20.512,0.155393939
2001,20.508,0.155363636
1982,20.50689525,0.155355267
1964,20.5,0.15530303
1997,20.5,0.15530303
1973,20.5,0.15530303
1981,20.492,0.155242424
1982,20.488,0.155212121
1972,20.484,0.155181818
2001,20.482,0.155166667
2007,20.477,0.155128788
1988,20.477,0.155128788
2003,20.475,0.155113636
1999,20.475,0.155113636
2006,20.468,0.155060606
2004,20.45059889,0.154928779
1982,20.442,0.154863636
2004,20.42556539,0.154739132
2004,20.425,0.154734848
2008,20.423,0.154719697
2003,20.421,0.154704545
1994,20.414,0.154651515
1981,20.40977076,0.154619475
2008,20.403,0.154568182
1969,20.4,0.154545455
1982,20.4,0.154545455
1978,20.4,0.154545455
1962,20.4,0.154545455
1988,20.393,0.154492424
1993,20.3894286,0.154465368
2005,20.3894066,0.154465202
1999,20.383,0.154416667
1992,20.381,0.154401515
2008,20.376,0.154363636
2006,20.373,0.154340909
1991,20.371,0.154325758
1996,20.364,0.154272727
1995,20.353,0.154189394
1995,20.353,0.154189394
2004,20.35024995,0.15416856
1995,20.35,0.154166667
1998,20.327,0.153992424
2006,20.32628309,0.153986993
2003,20.32268784,0.153959756
2007,20.322,0.153954545
2005,20.31805025,0.153924623
1970,20.30365219,0.153815547
1993,20.30220875,0.153804612
1966,20.3,0.153787879
1970,20.3,0.153787879
1963,20.3,0.153787879
1993,20.3,0.153787879
1969,20.3,0.153787879
1979,20.299,0.153780303
1994,20.298,0.153772727
1982,20.277,0.153613636
2004,20.272,0.153575758
1980,20.2704979,0.153564378
1965,20.26839853,0.153548474
1973,20.255,0.15344697
1995,20.25181261,0.153422823
1977,20.25,0.153409091
1996,20.246,0.153378788
1999,20.245,0.153371212
1975,20.238,0.153318182
2008,20.235,0.153295455
1999,20.234,0.153287879
1986,20.221,0.153189394
1995,20.212,0.153121212
2000,20.204,0.153060606
1996,20.2,0.153030303
1972,20.2,0.153030303
2000,20.196,0.153
1983,20.19,0.152954545
2006,20.16950964,0.152799315
2007,20.1640759,0.152758151
1996,20.156,0.15269697
1989,20.15,0.152651515
1980,20.145,0.152613636
2004,20.143,0.152598485
1983,20.138,0.152560606
1997,20.13,0.1525
1967,20.117,0.152401515
1969,20.104,0.15230303
